trip_id,user_id,driver_id,product_id,city_id,request_date,request_date_id,pickup_date_id,dropoff_date_id,status,distance_km,surge_multiplier,fare,incentive_id,incentive_amount
1886,136,46,1,3,2024-02-20,20240220,20240220,20240220,cancelled_user,11.62,2.14,74.6,,0.0
1887,97,27,1,2,2024-01-15,20240115,20240115,20240115,completed,0.06,1.31,0.24,2.0,4.86
1888,123,4,1,10,2024-01-08,20240108,20240108,20240108,completed,3.45,1.82,18.84,1.0,3.51
1889,70,15,1,6,2024-02-07,20240207,20240207,20240207,completed,2.15,2.21,14.25,,0.0
1890,169,35,1,10,2024-03-23,20240323,20240323,20240323,completed,4.34,1.81,23.57,,0.0
1891,196,37,2,2,2024-02-25,20240225,20240225,20240225,completed,1.28,2.36,9.06,2.0,3.28
1892,13,1,2,10,2024-02-16,20240216,20240216,20240216,completed,0.34,1.09,1.11,,0.0
1893,49,3,1,4,2024-03-30,20240330,20240330,20240330,completed,4.92,1.88,27.75,2.0,4.1
1894,60,47,2,10,2024-01-10,20240110,20240110,20240110,completed,2.7,1.84,14.9,2.0,3.18
1895,130,24,3,9,2024-03-18,20240318,20240318,20240318,completed,4.87,1.99,29.07,,0.0
1896,188,27,1,9,2024-02-18,20240218,20240218,20240218,completed,1.18,2.25,7.96,,0.0
1897,5,40,3,6,2024-02-10,20240210,20240210,20240210,completed,2.07,2.09,12.98,,0.0
1898,172,36,2,4,2024-03-23,20240323,20240323,20240323,completed,4.12,2.19,27.07,,0.0
1899,27,34,2,7,2024-01-30,20240130,20240130,20240130,completed,4.5,1.43,19.3,,0.0
1900,160,29,3,1,2024-01-05,20240105,20240105,20240105,completed,2.33,1.58,11.04,1.0,4.24
1901,149,24,2,4,2024-03-11,20240311,20240311,20240311,completed,1.64,1.94,9.54,2.0,3.5
1902,8,24,1,5,2024-03-23,20240323,20240323,20240323,cancelled_user,1.6,1.83,8.78,,0.0
1903,200,42,3,8,2024-01-31,20240131,20240131,20240131,completed,0.96,2.44,7.03,,0.0
1904,50,4,1,2,2024-02-21,20240221,20240221,20240221,completed,1.97,1.28,7.56,,0.0
1905,67,3,3,5,2024-03-28,20240328,20240328,20240328,completed,1.11,1.53,5.09,1.0,1.79
1906,44,34,2,6,2024-01-23,20240123,20240123,20240123,completed,5.02,1.86,28.01,2.0,3.72
1907,125,49,3,5,2024-02-17,20240217,20240217,20240217,completed,4.21,2.3,29.05,,0.0
1908,58,23,3,9,2024-02-09,20240209,20240209,20240209,completed,2.41,2.39,17.28,2.0,1.01
1909,3,23,1,10,2024-01-06,20240106,20240106,20240106,completed,1.97,1.5,8.86,2.0,4.74
1910,86,45,2,1,2024-02-07,20240207,20240207,20240207,cancelled_driver,1.36,1.1,4.49,1.0,2.22
1911,70,5,1,3,2024-02-10,20240210,20240210,20240210,completed,3.83,1.63,18.73,1.0,1.79
1912,130,31,2,2,2024-01-27,20240127,20240127,20240127,completed,12.56,1.59,59.91,,0.0
1913,172,41,1,3,2024-03-15,20240315,20240315,20240315,cancelled_driver,5.79,2.48,43.08,,0.0
1914,2,6,3,10,2024-03-09,20240309,20240309,20240309,cancelled_user,6.82,1.65,33.76,1.0,2.9
1915,102,37,1,9,2024-02-26,20240226,20240226,20240226,completed,8.99,1.46,39.38,2.0,1.28
1916,35,10,2,9,2024-01-17,20240117,20240117,20240117,completed,2.17,1.55,10.09,,0.0
1917,98,40,2,10,2024-03-11,20240311,20240311,20240311,cancelled_user,0.32,1.6,1.54,2.0,2.17
1918,30,7,3,2,2024-03-31,20240331,20240331,20240331,completed,4.87,2.23,32.58,,0.0
1919,116,39,2,3,2024-02-16,20240216,20240216,20240216,completed,1.05,1.12,3.53,,0.0
1920,8,38,1,4,2024-03-19,20240319,20240319,20240319,cancelled_user,4.21,1.47,18.57,,0.0
1921,150,21,3,9,2024-01-13,20240113,20240113,20240113,completed,6.73,2.45,49.47,,0.0
1922,44,20,2,3,2024-01-11,20240111,20240111,20240111,completed,7.65,1.23,28.23,2.0,1.1
1923,186,3,2,7,2024-03-30,20240330,20240330,20240330,completed,1.8,2.11,11.39,,0.0
1924,36,22,1,3,2024-03-26,20240326,20240326,20240326,completed,3.59,1.53,16.48,1.0,4.54
1925,197,47,1,7,2024-01-24,20240124,20240124,20240124,cancelled_user,4.85,1.87,27.21,1.0,1.84
1926,77,4,3,7,2024-03-13,20240313,20240313,20240313,completed,8.56,1.15,29.53,1.0,1.65
1927,31,28,2,9,2024-01-04,20240104,20240104,20240104,cancelled_user,7.16,1.46,31.36,,0.0
1928,47,12,1,2,2024-02-15,20240215,20240215,20240215,completed,22.1,1.75,116.03,2.0,3.52
1929,55,38,3,6,2024-01-18,20240118,20240118,20240118,completed,0.04,1.35,0.16,1.0,4.83
1930,106,36,2,9,2024-02-12,20240212,20240212,20240212,completed,2.88,1.81,15.64,,0.0
1931,190,47,2,2,2024-03-20,20240320,20240320,20240320,completed,1.48,1.33,5.91,,0.0
1932,158,41,3,2,2024-02-02,20240202,20240202,20240202,cancelled_user,0.64,1.98,3.8,1.0,4.51
1933,121,5,3,5,2024-01-10,20240110,20240110,20240110,completed,12.12,2.36,85.81,,0.0
1934,55,13,1,10,2024-03-13,20240313,20240313,20240313,completed,30.98,1.13,105.02,1.0,1.49
1935,144,23,2,10,2024-02-28,20240228,20240228,20240228,completed,1.0,1.32,3.96,,0.0
1936,12,50,2,10,2024-01-31,20240131,20240131,20240131,completed,0.2,2.27,1.36,2.0,1.55
1937,145,30,2,8,2024-01-28,20240128,20240128,20240128,completed,1.61,1.95,9.42,,0.0
1938,144,37,3,9,2024-02-29,20240229,20240229,20240229,completed,9.0,1.12,30.24,2.0,4.01
1939,140,25,1,2,2024-01-03,20240103,20240103,20240103,completed,1.74,1.73,9.03,,0.0
1940,136,48,2,5,2024-02-24,20240224,20240224,20240224,completed,0.29,1.31,1.14,2.0,1.01
1941,3,27,3,7,2024-01-14,20240114,20240114,20240114,completed,0.27,1.3,1.05,2.0,4.49
1942,144,14,2,6,2024-02-27,20240227,20240227,20240227,completed,2.79,2.41,20.17,1.0,2.78
1943,30,48,1,6,2024-03-29,20240329,20240329,20240329,completed,13.43,2.14,86.22,2.0,1.96
1944,23,47,2,7,2024-01-15,20240115,20240115,20240115,completed,1.68,2.04,10.28,,0.0
1945,92,36,1,3,2024-01-02,20240102,20240102,20240102,completed,2.79,1.36,11.38,,0.0
1946,115,39,1,3,2024-01-24,20240124,20240124,20240124,completed,0.54,1.18,1.91,,0.0
1947,104,16,2,10,2024-03-18,20240318,20240318,20240318,completed,3.4,2.31,23.56,,0.0
1948,118,22,2,9,2024-03-04,20240304,20240304,20240304,cancelled_user,5.96,1.01,18.06,,0.0
1949,5,21,1,8,2024-03-11,20240311,20240311,20240311,completed,1.58,1.58,7.49,,0.0
1950,104,21,3,5,2024-01-24,20240124,20240124,20240124,completed,1.76,1.42,7.5,1.0,1.31
1951,108,8,1,6,2024-01-27,20240127,20240127,20240127,completed,9.23,1.86,51.5,,0.0
1952,65,49,2,10,2024-02-06,20240206,20240206,20240206,completed,0.05,1.38,0.21,1.0,3.41
1953,121,16,2,1,2024-03-31,20240331,20240331,20240331,completed,5.06,1.47,22.31,,0.0
1954,30,31,3,10,2024-02-08,20240208,20240208,20240208,completed,2.5,2.28,17.1,,0.0
1955,149,42,1,1,2024-03-03,20240303,20240303,20240303,completed,1.77,1.9,10.09,,0.0
1956,84,10,1,4,2024-03-19,20240319,20240319,20240319,completed,5.36,1.22,19.62,,0.0
1957,198,32,1,2,2024-01-26,20240126,20240126,20240126,completed,9.0,2.09,56.43,2.0,3.81
1958,150,34,2,7,2024-03-05,20240305,20240305,20240305,completed,4.09,1.31,16.07,,0.0
1959,200,9,1,2,2024-01-04,20240104,20240104,20240104,completed,0.16,1.65,0.79,,0.0
1960,32,17,3,10,2024-01-29,20240129,20240129,20240129,completed,3.09,1.97,18.26,,0.0
1961,161,11,2,2,2024-01-01,20240101,20240101,20240101,completed,3.11,1.41,13.16,,0.0
1962,16,32,2,5,2024-02-19,20240219,20240219,20240219,completed,3.92,1.58,18.58,,0.0
1963,38,10,1,4,2024-03-26,20240326,20240326,20240326,completed,5.56,2.1,35.03,,0.0
1964,142,22,3,8,2024-01-11,20240111,20240111,20240111,completed,0.1,2.41,0.72,,0.0
1965,36,17,2,4,2024-03-14,20240314,20240314,20240314,completed,3.49,1.79,18.74,,0.0
1966,151,4,2,6,2024-02-28,20240228,20240228,20240228,cancelled_user,4.44,1.01,13.45,,0.0
1967,114,48,1,5,2024-03-02,20240302,20240302,20240302,completed,2.1,1.51,9.51,,0.0
1968,66,47,1,2,2024-03-21,20240321,20240321,20240321,completed,5.52,1.6,26.5,,0.0
1969,105,25,3,8,2024-02-05,20240205,20240205,20240205,completed,1.3,1.51,5.89,,0.0
1970,85,21,1,2,2024-02-25,20240225,20240225,20240225,completed,1.91,1.65,9.45,1.0,2.02
1971,2,37,3,9,2024-03-30,20240330,20240330,20240330,completed,16.45,1.95,96.23,,0.0
1972,193,38,2,9,2024-01-21,20240121,20240121,20240121,completed,2.14,1.18,7.58,,0.0
1973,75,49,3,3,2024-01-13,20240113,20240113,20240113,completed,2.13,1.41,9.01,2.0,4.54
1974,67,1,3,4,2024-01-09,20240109,20240109,20240109,cancelled_user,4.53,1.76,23.92,1.0,1.93
1975,180,25,3,8,2024-01-11,20240111,20240111,20240111,completed,17.7,1.47,78.06,2.0,2.8
1976,190,36,2,9,2024-03-15,20240315,20240315,20240315,completed,20.4,2.49,152.39,,0.0
1977,151,17,1,3,2024-03-10,20240310,20240310,20240310,cancelled_user,4.33,1.65,21.43,2.0,2.34
1978,154,41,2,5,2024-01-01,20240101,20240101,20240101,completed,0.01,2.3,0.07,,0.0
1979,196,24,1,8,2024-03-10,20240310,20240310,20240310,cancelled_user,11.55,2.34,81.08,,0.0
1980,55,2,3,3,2024-03-17,20240317,20240317,20240317,completed,4.22,2.25,28.48,,0.0
1981,6,40,3,7,2024-03-26,20240326,20240326,20240326,completed,2.28,1.07,7.32,2.0,1.87
1982,163,15,3,8,2024-02-25,20240225,20240225,20240225,cancelled_driver,8.84,2.42,64.18,,0.0
1983,150,32,3,10,2024-01-31,20240131,20240131,20240131,completed,2.55,1.19,9.1,,0.0
1984,171,39,3,3,2024-03-26,20240326,20240326,20240326,completed,0.17,1.05,0.54,1.0,2.93
1985,143,6,1,2,2024-02-06,20240206,20240206,20240206,completed,8.6,1.62,41.8,,0.0
1986,86,1,1,10,2024-02-16,20240216,20240216,20240216,completed,3.95,1.29,15.29,,0.0
1987,60,47,3,7,2024-03-31,20240331,20240331,20240331,completed,2.06,1.28,7.91,,0.0
1988,101,23,2,9,2024-03-18,20240318,20240318,20240318,completed,1.44,1.43,6.18,,0.0
1989,12,39,2,1,2024-02-16,20240216,20240216,20240216,completed,4.5,1.37,18.5,2.0,4.21
1990,49,17,3,3,2024-03-09,20240309,20240309,20240309,completed,1.17,2.03,7.13,1.0,3.55
1991,42,34,1,5,2024-02-27,20240227,20240227,20240227,completed,1.96,1.28,7.53,1.0,1.26
1992,166,41,2,3,2024-02-05,20240205,20240205,20240205,cancelled_driver,5.06,1.81,27.48,,0.0
1993,82,29,2,1,2024-02-01,20240201,20240201,20240201,completed,10.67,2.48,79.38,,0.0
1994,173,9,2,7,2024-03-04,20240304,20240304,20240304,completed,3.81,1.65,18.86,,0.0
1995,35,13,3,7,2024-03-11,20240311,20240311,20240311,completed,7.12,1.96,41.87,2.0,3.35
1996,158,6,2,10,2024-02-11,20240211,20240211,20240211,completed,7.2,2.45,52.92,,0.0
1997,158,6,2,8,2024-02-17,20240217,20240217,20240217,completed,5.46,1.21,19.82,,0.0
1998,134,20,2,5,2024-03-14,20240314,20240314,20240314,completed,1.41,1.63,6.89,2.0,2.49
1999,67,3,2,10,2024-03-21,20240321,20240321,20240321,cancelled_user,10.08,2.28,68.95,,0.0
2000,80,17,1,5,2024-01-30,20240130,20240130,20240130,cancelled_driver,2.87,2.4,20.66,,0.0
